Campaign_ID,Campaign_Name,Channel,Region,Start_Date,Budget_USD,Leads_Generated,Conversions,ROI_Percent,Status
CMP-01337,Summer  Sale,EMAIL,East,2024-02-25,TBD,1308.0,N/A,207.75%,active
CMP-01338,Summer Sale,organic,,04-22-2024,,4811,211.0,156.02%,Inactive
CMP-01339,Holiday Special,EMAIL,North,04-26-2022,24013 USD,N/A,613.0,10.0,N/A
,Holiday Special,EMAIL,north,06-16-2022,TBD,2276.0,831,206.19,Inactive
CMP-01341,Black Friday,Organic,N/A,2023-05-30,25820.00,,904.0,169.77,Inactive
CMP-01342,Holiday Special,EMAIL,East,2024-05-20,N/A,379,959.0,,Active
CMP-01343,Back to School,Email,north,2023-10-07,$34420,3721.0,541.0,176.2%,ACTIVE
CMP-01344,SUMMER SALE,Email,North,14/04/2023,34338 USD,2776.0,N/A,N/A,inactive
CMP-01345,Summer  Sale,Social Media,East ,2023-01-30,,3210.0,33.0,31.0,Inactive
CMP-01346,New Year Promo,Organic,West,11-20-2023,18890,4873,,N/A,Active
CMP-01347,Holiday Special,PPC,NORTH,06-16-2022,14586,4796.0,979.0,132.14%,inactive
CMP-01348,black friday,Email,West,2023/09/17,43034,,N/A,88.66,ACTIVE
CMP-01349,Back to School,Organic,NORTH,2023-05-29,N/A,,695,290.98,ACTIVE
CMP-01350,Black Friday,ppc,East ,2023/04/08,16803.00,3277.0,983.0,N/A,N/A
CMP-01351,N/A,Organic,NORTH,2023-08-23,8976.00,4644,926.0,,Completed
CMP-01352,New Year Promo,PPC,,01/08/2023,,595.0,N/A,N/A,Pending
CMP-01353,Summer  Sale,PPC,East ,25/01/2024,TBD,N/A,569.0,134.0,Completed
CMP-01354,black friday,Email,NORTH,05/05/2022,17199,,916.0,242.06%,Pending
CMP-01355,Summer  Sale,Social Media,East,2022/05/10,$1145,2372,N/A,278.0,Inactive
CMP-01356,Back to School,Email,NORTH,2024-01-19,14768,1672.0,,37.0,N/A
CMP-01357,Summer  Sale,organic,,10-22-2023,"$44,498",1109,337.0,290.58,inactive
CMP-01358,Back to School,Email,East ,2023/05/12,$28556,2138.0,410.0,274.0,Active
CMP-01359,New Year Promo,Email,South,05-01-2023,16622,N/A,102.0,N/A,Completed
CMP-01360,Summer Sale,SOCIAL MEDIA,West,03-25-2024,"$32,661",2604,672.0,N/A,Inactive
CMP-01361,,,West,20/10/2023,5302,508,775.0,226.16,Completed
CMP-01362,Summer  Sale,EMAIL,South,28/08/2023,34292.0,,749.0,,ACTIVE
CMP-01363,Summer  Sale,Email,NORTH,2023/05/21,TBD,3407.0,322,276.13,N/A
CMP-01364,Summer  Sale,Social Media,N/A,2023-10-07,45592,735.0,984.0,257.8,ACTIVE
CMP-01365,Holiday Special,Email,East ,2024-04-13,TBD,11.0,759,,N/A
CMP-01366,Summer  Sale,Organic,south,2022-09-12,N/A,,11.0,66.21,ACTIVE
CMP-01367,Black Friday,organic,NORTH,19/01/2022,TBD,1225.0,24.0,172.46%,Active
CMP-01368,N/A,organic,,12-02-2023,41679,3643,N/A,,Inactive
CMP-01369,black friday,EMAIL,West,06/06/2024,,1082.0,N/A,83.0,inactive
CMP-01370,black friday,,North,2023/06/02,3289,962.0,94.0,250.12,ACTIVE
CMP-01371,Back to School,PPC,,2023-01-23,6807.00,4534,351.0,238.11,Inactive
CMP-01372,black friday,Email,NORTH,11/04/2023,10116.0,4920,N/A,138.0,ACTIVE
CMP-01373,Summer Sale,organic,East,18/10/2023,$5738,2369,842.0,167.0,ACTIVE
CMP-01374,,Organic,,2022/05/16,12283 USD,,237,32.74,inactive
CMP-01375,SUMMER SALE,,north,2023-04-05,TBD,3287,402.0,N/A,Active
CMP-01376,N/A,Social Media,,2022-09-30,$41384,89.0,44.0,26.66,active
CMP-01377,New Year Promo,Email,East ,09-26-2022,N/A,3039,,61.69,Completed
CMP-01378,Summer  Sale,organic,,14/02/2022,N/A,,,294.26%,Active
CMP-01379,N/A,EMAIL,NORTH,12-12-2023,$22086,1018,574,,
CMP-01380,Holiday Special,ppc,,20/02/2023,11501,1223.0,506,87.62,active
CMP-01381,black friday,PPC,NORTH,2023/07/09,2497.00,3677.0,N/A,269.56%,active
CMP-01382,Black Friday,ppc,north,2023-01-09,5153.0,35.0,695,,completed
CMP-01383,,EMAIL,North,18/01/2023,$12246,,N/A,N/A,ACTIVE
CMP-01384,SUMMER SALE,,East ,02-25-2022,47861 USD,654.0,652.0,154.77,ACTIVE
CMP-01385,black friday,ppc,,07/05/2022,13266 USD,4054,N/A,,N/A
CMP-01386,Back to School,,N/A,2024-03-31,36024,821.0,26.0,101.56%,active
CMP-01387,Summer  Sale,,West,16/03/2024,,2368.0,889.0,275.68%,completed
CMP-01388,Summer  Sale,PPC,NORTH,2022/06/19,31524 USD,1306.0,,192.03%,Completed
CMP-01389,Holiday Special,Email,South,10/03/2023,"$15,439",4229.0,,143.0,inactive
CMP-01390,Summer Sale,,south,04-19-2024,6011.00,N/A,N/A,90.0,Pending
CMP-01391,Back to School,Social Media,North,2022/01/04,19134.0,N/A,640.0,N/A,N/A
CMP-01392,Black Friday,Organic,north,2023-12-18,26611.00,N/A,3.0,N/A,Active
CMP-01393,New Year Promo,EMAIL,north,03-26-2024,$9365,307,304,31.01,completed
CMP-01394,SUMMER SALE,organic,East,2023/03/15,28041 USD,N/A,850.0,-5.72,completed
CMP-01395,SUMMER SALE,Organic,NORTH,2023-02-26,19028.00,2580,600.0,22.0,Pending
CMP-01396,N/A,SOCIAL MEDIA,East ,2024-03-19,TBD,3500,,,Pending
CMP-01397,black friday,Organic,NORTH,10/08/2022,9136 USD,2107,133,38.65,inactive
CMP-01398,Black Friday,ppc,East ,10-23-2022,15440,N/A,447.0,33.0,inactive
CMP-01399,Holiday Special,PPC,East,2022/12/16,TBD,4027.0,792.0,153.17%,active
CMP-01400,N/A,,North,12-04-2022,4916,3149,,,N/A
CMP-01401,Holiday Special,Organic,North,02-11-2024,N/A,N/A,197.0,65.0,N/A
CMP-01402,Black Friday,Email,north,02/03/2022,,N/A,,269.27,inactive
CMP-01403,SUMMER SALE,,north,02-13-2023,21981,4043.0,N/A,123.6,completed
CMP-01404,N/A,Organic,north,26/05/2024,19582,,,,ACTIVE
CMP-01405,N/A,EMAIL,East ,04-29-2023,823.0,1651.0,436,,N/A
CMP-01406,,Email,West,23/02/2023,3487.00,2193.0,N/A,8.84,
CMP-01407,N/A,email,North,09-16-2023,49436.00,N/A,653,N/A,Pending
CMP-01408,Holiday Special,ppc,East,07-23-2023,,4992,,,completed
CMP-01409,N/A,Email,East ,2022/11/26,42457.0,4694,,171.0,Active
CMP-01410,black friday,Email,East,01-05-2024,18212,,933.0,,inactive
CMP-01411,Summer Sale,,West,05-14-2024,$10564,4616,N/A,,Pending
CMP-01412,Black Friday,SOCIAL MEDIA,South,2023/06/10,TBD,1302.0,534.0,250.12,inactive
CMP-01413,Holiday Special,Social Media,East ,07/03/2023,16536.0,N/A,,214.0,ACTIVE
CMP-01414,,SOCIAL MEDIA,north,2022-08-03,29562,3145.0,218,105.0,Inactive
CMP-01415,New Year Promo,SOCIAL MEDIA,East,01-26-2023,,4495,N/A,N/A,Completed
CMP-01416,Black Friday,,East ,2023-05-30,10428.0,3862.0,57,N/A,
CMP-01417,N/A,,North,11-19-2023,31040 USD,2645,N/A,120.42%,Pending
CMP-01418,N/A,organic,East ,2023-12-03,N/A,4212.0,,143.0,ACTIVE
CMP-01419,Summer  Sale,Organic,East,19/02/2023,TBD,3631.0,23.0,N/A,Inactive
CMP-01420,black friday,Social Media,East,2022-04-28,$41921,4482.0,102.0,278.0,inactive
CMP-01421,Black Friday,organic,East,2024-04-15,43023,3291.0,37,4.59%,N/A
CMP-01422,New Year Promo,Organic,north,14/09/2023,TBD,3577.0,N/A,,Active
CMP-01423,,organic,East ,28/02/2023,N/A,N/A,241,227.44,active
CMP-01424,SUMMER SALE,Email,south,2023-03-27,$23927,4299.0,691.0,,ACTIVE
CMP-01425,N/A,organic,West,2022-04-18,N/A,421,104.0,,Active
CMP-01426,,Social Media,south,2023/10/05,35484,N/A,N/A,156.7%,active
CMP-01427,Holiday Special,ppc,,06-09-2023,N/A,4706,936.0,N/A,ACTIVE
CMP-01428,Back to School,PPC,East ,2022/11/23,TBD,,N/A,103.48%,Pending
CMP-01429,Back to School,Social Media,north,07/02/2023,47074 USD,,,189.19%,active
CMP-01430,black friday,ppc,South,07-18-2023,TBD,N/A,N/A,N/A,N/A
CMP-01431,Black Friday,ppc,East ,01-01-2023,N/A,2193.0,N/A,9.73,Completed
CMP-01432,Black Friday,Organic,East ,2023-07-20,42805.00,,,196.97,Pending
CMP-01433,Back to School,,N/A,2022-10-22,48730 USD,,680.0,291.04,Completed
CMP-01434,SUMMER SALE,Email,East ,2024/01/14,$46839,N/A,N/A,N/A,completed
CMP-01435,Black Friday,Email,East,2022/11/17,16262,1101.0,136.0,73.29,Inactive
CMP-01436,black friday,organic,West,2023/03/08,23967,N/A,629,,completed
CMP-01437,Summer Sale,EMAIL,East,05/08/2022,23467.00,N/A,,33.43,Inactive
CMP-01438,,PPC,,2022-08-12,37698,3124,,170.62%,N/A
CMP-01439,Holiday Special,Social Media,NORTH,2023-09-15,TBD,2649.0,,96.42%,ACTIVE
CMP-01440,Holiday Special,organic,,08/05/2023,TBD,,480.0,,ACTIVE
CMP-01441,Black Friday,ppc,N/A,27/10/2022,$10252,2135.0,468.0,,active
CMP-01442,Summer Sale,SOCIAL MEDIA,North,08-21-2023,N/A,3567.0,198,206.0,Active
CMP-01443,N/A,,West,03-29-2022,14008,,N/A,139.23,Inactive
CMP-01444,N/A,Social Media,north,2023-04-13,,,,N/A,inactive
CMP-01445,black friday,EMAIL,West,2022-09-08,"$24,898",1607,54.0,51.0,completed
CMP-01446,SUMMER SALE,Email,south,30/04/2024,$11523,785.0,N/A,,Inactive
CMP-01447,Summer  Sale,EMAIL,East,2022-01-20,26832.0,1685.0,144.0,32.06,Active
CMP-01448,Summer  Sale,PPC,East,12/11/2023,"$3,592",225,756.0,224.83,active
CMP-01449,Back to School,email,East ,14/04/2022,15430,1487,815.0,,
CMP-01450,SUMMER SALE,PPC,West,08/11/2022,33307.00,4992,,170.93%,ACTIVE
CMP-01451,Summer  Sale,ppc,West,2023/03/24,42223.0,2266.0,,44.98%,
CMP-01452,Black Friday,ppc,East,2023/01/28,24809 USD,N/A,983.0,104.62,inactive
CMP-01453,black friday,Organic,NORTH,04-18-2022,31480,1795.0,,,completed
CMP-01454,Back to School,ppc,West,2023/07/29,8841 USD,4517,255.0,79.79,completed
CMP-01455,New Year Promo,SOCIAL MEDIA,South,2022/12/13,N/A,3427,640.0,278.68%,ACTIVE
CMP-01456,N/A,Organic,West,2023-11-16,,4410.0,481.0,188.0,Inactive
CMP-01457,Back to School,organic,South,2022/04/14,N/A,724,509.0,N/A,Completed
CMP-01458,Holiday Special,organic,East ,2023/03/10,36799,N/A,,167.89,ACTIVE
CMP-01459,Summer  Sale,SOCIAL MEDIA,N/A,11/02/2023,"$21,688",4736,N/A,N/A,active
CMP-01460,,PPC,East ,05-31-2024,1243 USD,2148,81,N/A,ACTIVE
CMP-01461,Summer  Sale,Organic,N/A,2023-11-20,TBD,1836.0,614,0.19,Completed
CMP-01462,Summer  Sale,Email,South,15/02/2023,37703 USD,277,199.0,61.8%,N/A
CMP-01463,Back to School,SOCIAL MEDIA,north,2024-03-24,18944 USD,,90,N/A,Pending
CMP-01464,Holiday Special,organic,South,2022/04/17,1183 USD,4835,790,4.74%,Active
CMP-01465,black friday,Organic,South,2023-02-18,49520 USD,,147,,inactive
CMP-01466,Holiday Special,PPC,North,08-03-2022,13442,3916,N/A,249.57,active
CMP-01467,Black Friday,ppc,N/A,2022-04-12,"$32,973",,948,N/A,Active
CMP-01468,N/A,organic,South,2022-10-24,TBD,,324.0,271.68,Pending
CMP-01469,,organic,south,2023/05/18,19804.0,4957.0,807,,Pending
CMP-01470,black friday,Social Media,East ,21/10/2022,$16851,2853,77.0,,Active
CMP-01471,black friday,PPC,,2022/03/10,36405,,N/A,219.27,Completed
CMP-01472,Black Friday,,East ,07-10-2023,34617,,518.0,294.41,Active
CMP-01473,SUMMER SALE,Organic,N/A,2022/12/23,TBD,2426.0,459,131.26%,
CMP-01474,Holiday Special,Organic,North,2023-05-03,43972.00,2248.0,N/A,N/A,Completed
CMP-01475,N/A,,South,2024-06-16,,3351,,296.37,N/A
CMP-01476,Summer Sale,,,22/06/2022,$33366,2876,165.0,61.1%,Completed
CMP-01477,Summer Sale,organic,NORTH,04-28-2023,10693,,32,75.0,ACTIVE
CMP-01478,Black Friday,email,south,2024-03-11,46672.0,,,289.83%,Completed
CMP-01479,Summer Sale,Organic,NORTH,05-01-2022,32571,4905.0,246,29.56,Active
CMP-01480,Holiday Special,ppc,West,2022-11-05,"$40,690",4182,,N/A,ACTIVE
CMP-01481,New Year Promo,Social Media,north,22/11/2023,1979,4077.0,657,199.0,Pending
CMP-01482,Black Friday,email,East ,2024/01/13,16922.0,3297,,N/A,
CMP-01483,Summer Sale,organic,NORTH,2022-07-11,,4640,,267.0,completed
CMP-01484,Summer Sale,Organic,south,2023/03/07,16267.00,3041,N/A,88.69,active
CMP-01485,Black Friday,SOCIAL MEDIA,East ,2023-07-20,9675,N/A,N/A,181.0,completed
CMP-01486,,,East,2022-11-27,"$35,332",,178.0,83.46,ACTIVE
CMP-01487,New Year Promo,SOCIAL MEDIA,South,01-08-2024,,4918.0,,132.0,Active
CMP-01488,,EMAIL,,16/01/2022,N/A,503.0,226.0,182.0,ACTIVE
CMP-01489,Back to School,Social Media,south,18/10/2023,34930,2289.0,N/A,111.62,Pending
CMP-01490,New Year Promo,Social Media,N/A,30/10/2022,"$39,837",N/A,475.0,277.56,
CMP-01491,black friday,Organic,East ,2022/08/03,$824,2907.0,124.0,,inactive
,New Year Promo,Email,,2022-04-08,7462.0,1733.0,501.0,141.04,Active
CMP-01493,Summer  Sale,ppc,,2022/04/12,10082,3084,N/A,,Pending
,,EMAIL,East ,11/04/2024,-15370,1779.0,N/A,192.0,Inactive
CMP-01495,Holiday Special,,NORTH,07/05/2024,$29593,,200.0,206.78,N/A
CMP-01496,black friday,Organic,south,03-01-2022,,548.0,163.0,,N/A
CMP-01497,Black Friday,EMAIL,North,09/06/2022,$16615,3201.0,N/A,N/A,completed
CMP-01498,New Year Promo,PPC,West,2023/12/02,8567 USD,1272.0,387.0,,completed
CMP-01499,Black Friday,Social Media,NORTH,16/05/2024,40232,328,N/A,247.36%,Pending
CMP-01500,New Year Promo,email,South,01/08/2022,17516 USD,N/A,627.0,29.0,ACTIVE
CMP-01501,N/A,email,N/A,02-27-2023,37863,1722.0,42,20.49,completed
CMP-01502,black friday,Organic,NORTH,2022/07/08,29671.0,3021.0,499.0,,active
CMP-01503,SUMMER SALE,Organic,south,2024/02/09,,2131.0,300.0,122.0,ACTIVE
CMP-01504,Summer Sale,SOCIAL MEDIA,,03/10/2023,,4739.0,,108.75,Completed
CMP-01505,New Year Promo,,,2023/12/30,12252.0,2617.0,451.0,,Completed
CMP-01506,Black Friday,SOCIAL MEDIA,,06-08-2024,786.0,N/A,563,N/A,Pending
CMP-01507,New Year Promo,ppc,South,06-03-2024,N/A,198,625.0,32.0,Completed
CMP-01508,New Year Promo,Email,East ,12-17-2023,,3999,455,112.58%,Completed
CMP-01509,Summer Sale,Social Media,South,22/05/2022,2273,,N/A,243.0,active
CMP-01510,Back to School,Organic,N/A,2023/11/23,TBD,1363,553.0,115.7,Inactive
CMP-01511,SUMMER SALE,SOCIAL MEDIA,East ,2022/10/20,TBD,,581,,Pending
CMP-01512,Black Friday,EMAIL,West,2023-01-19,43300,,N/A,24.0,Active
CMP-01513,Back to School,organic,north,2023-08-14,$19232,,247,98.0,
CMP-01514,SUMMER SALE,email,north,2023-10-12,18485.0,,360.0,5.48,Active
CMP-01515,N/A,ppc,,2022/10/16,N/A,4496,985.0,1.53,Inactive
CMP-01516,N/A,organic,West,2023-05-11,29069,N/A,818.0,293.0,Pending
CMP-01517,black friday,,south,17/08/2023,,537,,258.0,active
CMP-01518,SUMMER SALE,organic,South,08-26-2023,"$28,155",,974.0,296.0,inactive
CMP-01519,black friday,Organic,East,2022/04/07,TBD,,,N/A,Pending
,Back to School,Email,East,03-18-2024,N/A,N/A,440.0,,
CMP-01521,Summer Sale,PPC,south,05-09-2022,20149.0,N/A,837.0,282.0,N/A
CMP-01522,Summer Sale,,West,23/07/2023,N/A,3734,123.0,80.67,N/A
CMP-01523,Back to School,Email,East ,2022-03-04,"$29,505",599.0,,,N/A
CMP-01524,Summer Sale,ppc,N/A,2024/05/19,31279 USD,3499,593.0,,Pending
CMP-01525,black friday,Organic,N/A,02-21-2023,,4292.0,,,Completed
CMP-01526,Holiday Special,PPC,,11-30-2023,13363 USD,1640.0,130,169.63%,Pending
CMP-01527,SUMMER SALE,SOCIAL MEDIA,N/A,19/11/2023,$28112,2740,600,15.61,Inactive
CMP-01528,New Year Promo,Organic,North,2022-02-01,TBD,4684,N/A,272.0,active
CMP-01529,N/A,organic,West,2023/01/02,$6349,N/A,583,243.64,inactive
CMP-01530,black friday,SOCIAL MEDIA,West,11/04/2024,$2003,4053,N/A,103.11%,ACTIVE
CMP-01531,Holiday Special,EMAIL,East,2024/01/08,44396,322,901.0,-3.55,Inactive
CMP-01532,black friday,Email,south,2022-03-30,37165.00,N/A,898,114.2,Active
CMP-01533,SUMMER SALE,Organic,West,26/01/2023,1343,465.0,53.0,244.43,inactive
CMP-01534,Summer Sale,SOCIAL MEDIA,north,15/02/2022,35019.0,,,158.56%,Pending
CMP-01535,Back to School,Email,NORTH,25/12/2023,,N/A,403.0,155.0,Inactive
CMP-01536,black friday,organic,South,12-24-2022,30572.00,,933.0,12.83,Active
CMP-01537,Back to School,email,North,2024/06/01,33084 USD,,142,162.89,ACTIVE
CMP-01538,Summer  Sale,email,N/A,02-22-2023,$42943,N/A,490,147.82%,inactive
CMP-01539,Back to School,Organic,West,03-19-2023,,N/A,176.0,N/A,N/A
CMP-01540,N/A,Email,East ,18/12/2023,$29830,,173.0,160.59,inactive
,Holiday Special,EMAIL,East ,09-05-2022,"$37,567",N/A,N/A,37.0,N/A
CMP-01542,N/A,email,north,2023-01-14,$21280,N/A,N/A,92.2%,Pending
CMP-01543,New Year Promo,EMAIL,south,2024/06/07,TBD,4365,,152.93,
,Summer  Sale,PPC,NORTH,04/10/2022,TBD,N/A,50.0,189.0,active
CMP-01545,New Year Promo,ppc,North,2022/03/07,41496.00,1400,411.0,96.84%,active
CMP-01546,Back to School,Social Media,north,2022/01/17,11519,4083,962.0,N/A,completed
CMP-01547,Summer  Sale,,south,2022/09/02,48654,2675,,85.0,
CMP-01548,,SOCIAL MEDIA,North,2024/01/08,36069.0,,,57.85,ACTIVE
CMP-01549,N/A,organic,,29/12/2022,44163.00,,575.0,195.02,inactive
CMP-01550,black friday,,West,2023/03/21,20142.0,1263,N/A,136.56,inactive
CMP-01551,New Year Promo,Organic,East ,29/07/2023,43549.00,2463,440.0,204.06,
CMP-01552,Holiday Special,ppc,North,2023-01-05,39551.00,3284,842,5.85%,Pending
CMP-01553,,,West,2024/01/27,9798 USD,,682,64.92,completed
CMP-01554,SUMMER SALE,Social Media,south,09/02/2022,45662,2456,673.0,287.42%,
CMP-01555,New Year Promo,,East ,29/09/2022,15166 USD,2708,742,,Pending
CMP-01556,New Year Promo,Organic,south,2022/07/09,,3115,352,N/A,active
CMP-01557,SUMMER SALE,ppc,NORTH,2022-12-17,,335,82.0,N/A,ACTIVE
CMP-01558,SUMMER SALE,email,N/A,2023-12-17,"$27,886",N/A,466.0,66.71,Completed
CMP-01559,,ppc,,07/01/2024,$28379,1423,,152.97,N/A
CMP-01560,Summer  Sale,EMAIL,North,11/03/2023,,1970.0,945.0,N/A,N/A
CMP-01561,Summer Sale,ppc,East ,21/04/2024,,3610,970.0,285.2%,inactive
CMP-01562,Summer Sale,SOCIAL MEDIA,north,2022-12-19,"$43,594",468.0,835.0,114.23,Completed
CMP-01563,Back to School,Social Media,West,19/09/2022,31392,3617.0,620.0,,Pending
CMP-01564,Holiday Special,email,South,18/06/2023,,3051,907,202.56,Pending
CMP-01565,Black Friday,ppc,North,22/02/2023,N/A,,828,272.01%,inactive
CMP-01566,New Year Promo,EMAIL,South,2024-02-01,48416.0,1274.0,563.0,,N/A
CMP-01567,black friday,,South,2024-03-02,TBD,N/A,,97.0,Inactive
CMP-01568,Summer Sale,SOCIAL MEDIA,NORTH,2022-11-22,"$1,178",48,386.0,66.0,Active
CMP-01569,Holiday Special,ppc,North,06-24-2022,,386,278,177.42%,ACTIVE
CMP-01570,,ppc,NORTH,2023-10-03,"$35,658",1966.0,517,4.0,Completed
CMP-01571,Summer Sale,ppc,South,07/09/2022,$18903,4468.0,2,62.86%,
CMP-01572,N/A,email,South,2024/02/10,,1820,243.0,165.26,N/A
CMP-01573,Summer  Sale,Email,N/A,02-07-2024,N/A,1508,362.0,15.05,Active
CMP-01574,,Social Media,,09-05-2022,37241,,106.0,,Inactive
CMP-01575,Summer  Sale,Social Media,East ,09-29-2022,24211,3443.0,N/A,96.68,Pending
CMP-01576,,Social Media,West,2023/03/26,$48627,4104.0,N/A,64.56,Completed
CMP-01577,black friday,,north,2022-08-13,24896.0,3758.0,866.0,138.13,Completed
CMP-01578,Holiday Special,Organic,South,11-06-2022,"$26,123",4048,223,82.03,N/A
CMP-01579,Holiday Special,PPC,South,19/01/2023,$19867,4923.0,N/A,,N/A
CMP-01580,black friday,ppc,,2023/07/06,N/A,178.0,572.0,-9.07%,N/A
CMP-01581,Back to School,Organic,West,2023-12-08,"$23,078",1187,970.0,N/A,Active
CMP-01582,Back to School,SOCIAL MEDIA,South,02-14-2022,"$3,768",4743.0,462.0,N/A,Inactive
CMP-01583,Black Friday,organic,South,2023/04/03,N/A,2741.0,627.0,N/A,ACTIVE
CMP-01584,Summer  Sale,EMAIL,North,20/11/2022,$9335,N/A,,296.23,Inactive
CMP-01585,Black Friday,Email,,2022/03/20,14345,3329,417.0,N/A,
CMP-01586,New Year Promo,Organic,South,03-05-2023,N/A,4592,587.0,153.0,Pending
CMP-01587,N/A,PPC,North,27/04/2022,N/A,N/A,356.0,236.56,completed
CMP-01588,Back to School,Organic,South,01/04/2024,TBD,2698,772,86.25,active
CMP-01589,Summer  Sale,ppc,NORTH,01-16-2023,,1920.0,561,37.48,active
CMP-01590,New Year Promo,ppc,south,2022/04/19,18347 USD,1509,,247.94%,Inactive
CMP-01591,black friday,Email,South,2023/12/14,15787.00,2932.0,740.0,,completed
CMP-01592,Summer  Sale,email,North,2024/03/01,39678,N/A,,102.0,N/A
CMP-01593,Summer Sale,organic,East ,12/09/2023,N/A,1541,N/A,147.55%,active
CMP-01594,black friday,,North,05/05/2023,8431.0,2406,941.0,84.75,Completed
CMP-01595,Summer  Sale,organic,West,2024-04-10,27487.0,N/A,,270.0,Inactive
CMP-01596,New Year Promo,SOCIAL MEDIA,north,06-12-2024,10677,1288.0,,N/A,completed
CMP-01597,Black Friday,Social Media,north,2023-03-13,22543.00,66.0,291,86.0,inactive
CMP-01598,Back to School,,North,11-24-2022,42199,764.0,57.0,271.88,Inactive
CMP-01599,SUMMER SALE,Organic,south,09-24-2023,12377 USD,1437.0,N/A,108.0,completed
CMP-01600,New Year Promo,EMAIL,south,28/08/2022,35709 USD,2048,640.0,232.56,Active
CMP-01601,Holiday Special,PPC,NORTH,01/11/2023,,1455.0,N/A,49.31,inactive
CMP-01602,Back to School,SOCIAL MEDIA,West,04-29-2023,TBD,3123.0,260,,ACTIVE
CMP-01603,N/A,PPC,,28/09/2023,36838,,840,169.0,inactive
CMP-01604,Summer  Sale,SOCIAL MEDIA,N/A,2024-05-13,16801 USD,3456.0,330.0,N/A,
CMP-01605,Black Friday,organic,north,2022-07-26,2966 USD,2787.0,N/A,,Pending
CMP-01606,N/A,Organic,,04-06-2023,$30448,3748,N/A,,Pending
CMP-01607,Black Friday,Email,West,03-28-2024,N/A,N/A,,119.84,
CMP-01608,N/A,Organic,North,2023-12-04,25689.00,2136,699.0,,Pending
CMP-01609,SUMMER SALE,Email,NORTH,2022-11-28,,3346.0,809.0,140.19%,ACTIVE
CMP-01610,black friday,Social Media,N/A,01/05/2024,$22201,2463.0,338,293.9%,inactive
CMP-01611,,Organic,East,2024/02/13,$20216,3369.0,,N/A,inactive
CMP-01612,Back to School,ppc,north,26/12/2022,$1741,178.0,449.0,169.21,Pending
,Holiday Special,organic,south,2022/05/31,,3889.0,,118.64%,completed
CMP-01614,Holiday Special,email,East ,2022/09/22,,2003.0,73.0,50.81,completed
CMP-01615,Summer Sale,,West,2024-05-08,29761,N/A,N/A,N/A,N/A
CMP-01616,Summer Sale,organic,East ,2023/07/22,N/A,3066,293.0,281.69,
CMP-01617,Back to School,,N/A,03-17-2024,2302.0,N/A,N/A,77.23%,Active
CMP-01618,SUMMER SALE,Social Media,NORTH,2023/09/04,$23485,N/A,784.0,192.0,Pending
CMP-01619,Summer Sale,EMAIL,NORTH,2024-01-27,27306,4147,,,completed
CMP-01620,New Year Promo,email,East,2023/02/26,2590,301,875.0,218.43,active
CMP-01621,SUMMER SALE,Organic,South,2022/03/22,$21101,,514.0,,completed
CMP-01622,Holiday Special,,N/A,2023-03-12,,4187,N/A,217.25,completed
CMP-01623,Summer  Sale,Email,south,31/12/2023,24673 USD,4801.0,657.0,11.02,active
,New Year Promo,EMAIL,East,2023/05/24,19228,2279,247.0,155.86%,Inactive
CMP-01625,Black Friday,email,South,2023/06/29,N/A,2519.0,218.0,N/A,inactive
CMP-01626,,SOCIAL MEDIA,NORTH,27/04/2024,674 USD,2150,952.0,274.0,N/A
CMP-01627,Black Friday,organic,,02-28-2023,$33064,1669.0,,13.67,Completed
CMP-01628,Back to School,SOCIAL MEDIA,,03-01-2024,35529,1720.0,794.0,103.05,N/A
CMP-01629,SUMMER SALE,EMAIL,East ,03-01-2022,$46760,1399.0,,101.91,completed
CMP-01630,Summer  Sale,PPC,West,05/07/2023,6863.00,4362.0,93.0,266.37,Active
CMP-01631,Black Friday,SOCIAL MEDIA,,07-13-2022,"$8,831",2553,705.0,261.65,active
CMP-01632,Black Friday,PPC,South,06-12-2023,10640.0,2418,N/A,,
CMP-01633,Summer Sale,Social Media,south,2022-08-17,12939.00,N/A,545,198.23,Pending
CMP-01634,N/A,SOCIAL MEDIA,south,2022/11/24,,,,27.1%,Pending
CMP-01635,black friday,EMAIL,East ,10-01-2022,10507.00,672,822,-2.9,completed
CMP-01636,Black Friday,Email,North,11/02/2024,"$10,988",1011.0,427.0,276.77,N/A
CMP-01637,black friday,PPC,,2024/05/05,10068.0,2219,88,-6.55%,
CMP-01638,New Year Promo,organic,N/A,20/02/2022,10848,,,,active
